ID,AdminCode,Type,Kind,R_linkID,L_linkID,Marker,UpdateDate,Version,Remark,HistType,HistRemark,vertex_index,vertex_part,vertex_part_index,distance,angle,Longitude,Latitude
B222CC010151,284,111,501,,,,20220113,2022,,,,3,0,3,0.00008229425674,303.83045708767560,127.442219699958,36.7298404111477
B222CC010151,284,111,501,,,,20220113,2022,,,,4,0,4,0.00010568329842,302.59324377311845,127.442200198651,36.7298533241755
B222CC010151,284,111,501,,,,20220113,2022,,,,5,0,5,0.00012751427604,301.58381493300169,127.442181619703,36.7298647877818
B222CC010151,284,111,501,,,,20220113,2022,,,,6,0,6,0.00014466659310,301.28560036823995,127.442166993722,36.7298737478419
B222CC010151,284,111,501,,,,20220113,2022,,,,7,0,7,0.00015589762909,300.71857755257111,127.442157374834,36.7298795455278
B222CC010151,284,111,501,,,,20220113,2022,,,,8,0,8,0.00016658689682,299.54212307594321,127.442148151243,36.729884947917
B222CC010151,284,111,501,,,,20220113,2022,,,,9,0,9,0.00018221376246,297.97740491109164,127.442134447621,36.7298924585556
B222CC010151,284,111,501,,,,20220113,2022,,,,10,0,10,0.00019747697330,295.68711058431074,127.442120875766,36.7298994421319
B222CC010151,284,111,501,,,,20220113,2022,,,,11,0,11,0.00021422727706,294.73261444414317,127.442105590957,36.7299062939425
B222CC010151,284,111,501,,,,20220113,2022,,,,12,0,12,0.00022778377277,294.73261441431720,127.442093336758,36.7299120916284
B222CC010151,284,111,501,,,,20220113,2022,,,,13,0,13,0.00024453407657,292.27020902075822,127.442078051949,36.7299189434391
B222CC010151,284,111,501,,,,20220113,2022,,,,14,0,14,0.00026646424130,289.72629031081118,127.442057496517,36.7299265858433
B222CC010151,284,111,501,,,,20220113,2022,,,,15,0,15,0.00028946630179,288.11182529246418,127.442035755195,36.7299340964819
B222CC010151,284,111,501,,,,20220113,2022,,,,16,0,16,0.00031580689900,286.42273509614535,127.442010587967,36.7299418706517
B222CC010151,284,111,501,,,,20220113,2022,,,,17,0,17,0.00033140874606,285.66088529665478,127.44199556669,36.7299460871506
B222CC010151,284,111,501,,,,20220113,2022,,,,18,0,18,0.00034851291440,284.47737309856689,127.441979095991,36.7299506989462
B222CC010151,284,111,501,,,,20220113,2022,,,,19,0,19,0.00036716478672,282.40353284156902,127.44196094532,36.7299549937644
B222CC010151,284,111,501,,,,20220113,2022,,,,20,0,20,0.00039017203262,280.94444518807592,127.441938399516,36.7299595785332
B222CC010151,284,111,501,,,,20220113,2022,,,,21,0,21,0.00041027743982,279.51387212400562,127.441918624052,36.7299632059853
B222CC010151,284,111,501,,,,20220113,2022,,,,22,0,22,0.00042158040640,278.63942118632059,127.441907449159,36.7299649026967
B222CC010151,284,111,501,,,,20220113,2022,,,,23,0,23,0.00043170013838,277.85163458626596,127.441897444413,36.7299664238863
B222CC010151,284,111,501,,,,20220113,2022,,,,24,0,24,0.00044408048023,276.40678911881298,127.441885157881,36.7299679450758
B222CC010151,284,111,501,,,,20220113,2022,,,,25,0,25,0.00046624949421,274.60722796257772,127.441863100633,36.7299701683529
B222CC010151,284,111,501,,,,20220113,2022,,,,26,0,26,0.00048758501040,272.68393836276300,127.441841803979,36.7299714555133
B222CC010151,284,111,501,,,,20220113,2022,,,,27,0,27,0.00050865933335,270.95457621570074,127.441820741354,36.7299721576008
B222CC010151,284,111,501,,,,20220113,2022,,,,28,0,28,0.00052872733415,269.33043103421488,127.441800673353,36.7299721576008
B222CC010151,284,111,501,,,,20220113,2022,,,,29,0,29,0.00055125879499,267.11296693876534,127.441778148046,36.7299716310352
B222CC010151,284,111,501,,,,20220113,2022,,,,30,0,30,0.00057315301971,265.24210099907640,127.441756319377,36.7299699380242
B222CC010151,284,111,501,,,,20220113,2022,,,,31,0,31,0.00060255143432,264.91913016876532,127.441727036478,36.7299673344498
B222CC010156,284,111,501,,,,20220113,2022,,,,0,0,0,0.00000000000000,264.10102893801059,127.441726989331,36.7299672235614
B222CC010156,284,111,501,,,,20220113,2022,,,,1,0,1,0.00001556265856,263.61507432938356,127.441711509082,36.7299656241142
B222CC010156,284,111,501,,,,20220113,2022,,,,2,0,2,0.00003129199854,262.09464676331186,127.441695892706,36.7299637423776
B222CC010156,284,111,501,,,,20220113,2022,,,,3,0,3,0.00005850790977,260.26781980219005,127.441669007411,36.7299595131045
B222CC010156,284,111,501,,,,20220113,2022,,,,4,0,4,0.00008019751162,258.08314354393735,127.441647682698,36.7299555513569
B222CC010156,284,111,501,,,,20220113,2022,,,,5,0,5,0.00010256291366,256.14919412674033,127.441625917986,36.7299504027153
B222CC010156,284,111,501,,,,20220113,2022,,,,6,0,6,0.00012304662489,254.45307188963787,127.441606077136,36.7299453112437
B222CC010156,284,111,501,,,,20220113,2022,,,,7,0,7,0.00014236615344,253.08825464740872,127.441587572594,36.7299397591143
B222CC010156,284,111,501,,,,20220113,2022,,,,8,0,8,0.00015888505212,251.72109159270357,127.441571785818,36.7299348958113
B222CC010156,284,111,501,,,,20220113,2022,,,,9,0,9,0.00017593311366,251.45051929937563,127.441555709237,36.7299292230759
B222CC010156,284,111,501,,,,20220113,2022,,,,10,0,10,0.00019070449108,250.86526364789975,127.441541634234,36.7299247411251
B222CC010156,284,111,501,,,,20220113,2022,,,,11,0,11,0.00020830099502,248.28004259971647,127.441525163535,36.7299185481424
B222CC010156,284,111,501,,,,20220113,2022,,,,12,0,12,0.00022459949833,246.56106127385075,127.441510142258,36.729912223394
B222CC010156,284,111,501,,,,20220113,2022,,,,13,0,13,0.00024335655101,243.99535004616959,127.441493012731,36.7299045809899
B222CC010156,284,111,501,,,,20220113,2022,,,,14,0,14,0.00027229852606,241.54549996992984,127.441467450207,36.7298910091341
B222CC010156,284,111,501,,,,20220113,2022,,,,15,0,15,0.00029217417619,240.86040481086971,127.441450057149,36.7298813902461
B222CC010156,284,111,501,,,,20220113,2022,,,,16,0,16,0.00031046303116,239.14202766648609,127.441434113513,36.729872430186
B222CC010156,284,111,501,,,,20220113,2022,,,,17,0,17,0.00032325719173,237.21087825269976,127.441423308734,36.7298655783753
B222CC010156,284,111,501,,,,20220113,2022,,,,18,0,18,0.00033601193745,235.84817744127437,127.441412635722,36.7298585947991
B222CC010156,284,111,501,,,,20220113,2022,,,,19,0,19,0.00035227951884,235.48206163983556,127.441399327397,36.7298492394422
B222CC010156,284,111,501,,,,20220113,2022,,,,20,0,20,0.00036974827698,234.56941441293577,127.441384833182,36.7298394887886
B222CC010156,284,111,501,,,,20220113,2022,,,,21,0,21,0.00039430939702,231.67126109924689,127.441365200109,36.7298247310426
B222CC010156,284,111,501,,,,20220113,2022,,,,22,0,22,0.00040647329516,230.49224454504068,127.441355844753,36.7298169568728
B222CC010156,284,111,501,,,,20220113,2022,,,,23,0,23,0.00041770974053,229.57523140603232,127.441347148224,36.7298098415309
B222CC010156,284,111,501,,,,20220113,2022,,,,24,0,24,0.00043479105420,226.13703800719864,127.441334366961,36.7297985096902
B222CC010156,284,111,501,,,,20220113,2022,,,,25,0,25,0.00045231364507,224.54370973893995,127.441322231271,36.729785869824
B222CC010156,284,111,501,,,,20220113,2022,,,,26,0,26,0.00046973447958,224.24976693646849,127.441309858562,36.7297736059938
B222CC010156,284,111,501,,,,20220113,2022,,,,27,0,27,0.00048197201760,222.36189028482764,127.441301474181,36.7297646919879
B222CC010156,284,111,501,,,,20220113,2022,,,,28,0,28,0.00049545626643,220.11022408016936,127.441292543221,36.7297545893684
B222CC010156,284,111,501,,,,20220113,2022,,,,29,0,29,0.00052055091590,217.55753998412089,127.441276838286,36.7297350165186
B222CC010156,284,111,501,,,,20220113,2022,,,,30,0,30,0.00053032443583,215.50122332666064,127.441271042328,36.7297271470489
B222CC010156,284,111,501,,,,20220113,2022,,,,31,0,31,0.00053939325466,214.34770140015971,127.441265888701,36.7297196849037
B222CC010156,284,111,501,,,,20220113,2022,,,,32,0,32,0.00055598969847,212.36843906369583,127.441256592473,36.7297059363733
B222CC010156,284,111,501,,,,20220113,2022,,,,33,0,33,0.00057255784079,209.92070671070320,127.441248140731,36.7296916860614
B222CC010156,284,111,501,,,,20220113,2022,,,,34,0,34,0.00058926031465,207.95357911149151,127.441240000009,36.7296771017795
B222CC010156,284,111,501,,,,20220113,2022,,,,35,0,35,0.00060717396306,205.46517375776773,127.441231940573,36.7296611035206
B222CC010156,284,111,501,,,,20220113,2022,,,,36,0,36,0.00062503748983,203.38512159990421,127.441224619957,36.7296448089149
B222CC010156,284,111,501,,,,20220113,2022,,,,37,0,37,0.00064020032536,202.57747081082803,127.441218798455,36.72963080814
B222CC010161,284,111,501,,,,20220113,2022,,,,0,0,0,0.00000000000000,201.24692940340233,127.441218696229,36.7296306152882
B222CC010161,284,111,501,,,,20220113,2022,,,,1,0,1,0.00001722699469,199.61060466039493,127.441212453371,36.729614559259
B222CC010161,284,111,501,,,,20220113,2022,,,,2,0,2,0.00002696061156,196.74761945425328,127.441209449674,36.7296053006899
B222CC010161,284,111,501,,,,20220113,2022,,,,3,0,3,0.00003810570113,195.77923502104824,127.44120646735,36.7295945620324
B222CC010161,284,111,501,,,,20220113,2022,,,,4,0,4,0.00004703983134,194.62299774914220,127.441203999148,36.7295859756093
B222CC010161,284,111,501,,,,20220113,2022,,,,5,0,5,0.00005637049719,193.80486510791076,127.441201867137,36.7295768917855
B222CC010161,284,111,501,,,,20220113,2022,,,,6,0,6,0.00007598021683,192.12850631044901,127.441196989985,36.7295578982473
B222CC010161,284,111,501,,,,20220113,2022,,,,7,0,7,0.00008829519019,188.89998583200281,127.441194882049,36.7295457650213
B222CC010161,284,111,501,,,,20220113,2022,,,,8,0,8,0.00010051481295,187.40819126697292,127.441193193191,36.7295336626687
B222CC010161,284,111,501,,,,20220113,2022,,,,9,0,9,0.00012545958016,185.60815481514521,127.441190208431,36.7295088971156
B222CC010161,284,111,501,,,,20220113,2022,,,,10,0,10,0.00014599930609,183.43646978553937,127.441188652613,36.7294884163985
B222CC010161,284,111,501,,,,20220113,2022,,,,11,0,11,0.00016735887492,180.98100066078683,127.441187710192,36.7294670776304
B222CC010161,284,111,501,,,,20220113,2022,,,,12,0,12,0.00019411532800,178.69535948714955,127.44118797488,36.7294403224866
B222CC010161,284,111,501,,,,20220113,2022,,,,13,0,13,0.00022130964020,178.40189374585896,127.441188944095,36.7294131454514
B222CC010161,284,111,501,,,,20220113,2022,,,,14,0,14,0.00023301201250,178.84626217588047,127.441189179724,36.7294014454516
B222CC010166,284,111,501,,,,20220113,2022,,,,0,0,0,0.00000000000000,180.07857115125441,127.441189172441,36.7294007720215
B222CC010166,284,111,501,,,,20220113,2022,,,,1,0,1,0.00006637982047,179.39802203386162,127.441189081412,36.7293343922634
B222CC010166,284,111,501,,,,20220113,2022,,,,2,0,2,0.00014777638943,177.85234270975391,127.441190903267,36.7292530160858
B222CC010166,284,111,501,,,,20220113,2022,,,,3,0,3,0.00018629100067,175.22046085035913,127.44119292755,36.7292145547083
B222CC010166,284,111,501,,,,20220113,2022,,,,4,0,4,0.00022357849181,173.45370919767930,127.441197178545,36.729177510329
B222CC010171,284,111,501,,,,20220113,2022,,,,0,0,0,0.00000000000000,157.88315821177466,127.441232569303,36.7290050797138
B222CC010171,284,111,501,,,,20220113,2022,,,,1,0,1,0.00002025318648,159.53183985702506,127.441240194559,36.7289863167972
B222CC010171,284,111,501,,,,20220113,2022,,,,2,0,2,0.00004409873358,160.62561955644398,127.441247886834,36.7289637460415
B222CC010171,284,111,501,,,,20220113,2022,,,,3,0,3,0.00006250886155,159.27440905523568,127.441254162112,36.7289464384216
B222CC010171,284,111,501,,,,20220113,2022,,,,4,0,4,0.00010133580386,158.53250405016152,127.44126840604,36.7289103185941
B222CC010171,284,111,501,,,,20220113,2022,,,,5,0,5,0.00013540311145,157.78074746410383,127.441280843658,36.7288786028704
B222CC010171,284,111,501,,,,20220113,2022,,,,6,0,6,0.00015395211596,155.67517635130014,127.441288098903,36.728861531638
B222CC010171,284,111,501,,,,20220113,2022,,,,7,0,7,0.00017422841677,153.61493372575632,127.441296867738,36.7288432495178
B222CC010171,284,111,501,,,,20220113,2022,,,,8,0,8,0.00021332889851,152.21623946228632,127.441314707641,36.7288084560481
B222CC010171,284,111,501,,,,20220113,2022,,,,9,0,9,0.00023412812598,152.78751548817269,127.441324607161,36.7287901637721
B222CC010171,284,111,501,,,,20220113,2022,,,,10,0,10,0.00025259686605,150.99563540676135,127.441332704293,36.7287735646513
B222CC010171,284,111,501,,,,20220113,2022,,,,11,0,11,0.00027360361873,148.35598150102115,127.44134383785,36.7287557509607
B222CC010171,284,111,501,,,,20220113,2022,,,,12,0,12,0.00029231592284,148.09991785653719,127.441353554408,36.7287397591248
B222CC010171,284,111,501,,,,20220113,2022,,,,13,0,13,0.00031152102466,147.07809984897244,127.441363878252,36.7287235648606
B222CC010171,284,111,501,,,,20220113,2022,,,,14,0,14,0.00032920658664,145.70635287813460,127.44137359481,36.7287087875945
B222CC010171,284,111,501,,,,20220113,2022,,,,15,0,15,0.00037157090080,144.26309638541966,127.441398051815,36.7286741958318
B222CC010171,284,111,501,,,,20220113,2022,,,,16,0,16,0.00043048773015,143.24110040422778,127.441432859051,36.7286266600652
B222CC010171,284,111,501,,,,20220113,2022,,,,17,0,17,0.00044684859938,142.69500349206677,127.441442774683,36.7286136462923
B222CC020201,284,312,503,,A222CC000171,,20220113,2022,,,,0,0,0,0.00000000000000,155.87386938549224,127.4412423311,36.7288810998021
B222CC020201,284,312,503,,A222CC000171,,20220113,2022,,,,1,0,1,0.00008715453354,152.55131010058949,127.44127795523,36.7288015584039
B222CC020201,284,312,503,,A222CC000171,,20220113,2022,,,,2,0,2,0.00012264728416,149.37725799545996,127.441296113739,36.7287710624387
B222CC020201,284,312,503,,A222CC000171,,20220113,2022,,,,3,0,3,0.00019549688840,146.90582398120247,127.441333059478,36.728708276475
B222CC020201,284,312,503,,A222CC000171,,20220113,2022,,,,4,0,4,0.00027587016516,143.78088780001372,127.441379976678,36.728643018219
B222CC020201,284,312,503,,A222CC000171,,20220113,2022,,,,5,0,5,0.00034944917245,143.27589281285566,127.441423974161,36.7285840428697
B222CC020206,284,312,503,A222CC000101,A222CC000211,,20220113,2022,,,,0,0,0,0.00000000000000,143.38868889499204,127.44142420819,36.7285833407822
B222CC020206,284,312,503,A222CC000101,A222CC000211,,20220113,2022,,,,1,0,1,0.00003629829298,143.24396866040195,127.441445855887,36.7285542041514
B222CC020206,284,312,503,A222CC000101,A222CC000211,,20220113,2022,,,,2,0,2,0.00007975751497,143.07553895494354,127.441471950139,36.7285194508205
B222CC020206,284,312,503,A222CC000101,A222CC000211,,20220113,2022,,,,3,0,3,0.00014828131805,142.55721607791637,127.441513139272,36.7284646879962
B222CC020206,284,312,503,A222CC000101,A222CC000211,,20220113,2022,,,,4,0,4,0.00022365179002,142.36273575782613,127.441559477046,36.7284052445886
B222CC020206,284,312,503,A222CC000101,A222CC000211,,20220113,2022,,,,5,0,5,0.00031548788742,141.89490092483163,127.441615175987,36.7283322274895
B222CC020206,284,312,503,A222CC000101,A222CC000211,,20220113,2022,,,,6,0,6,0.00037440562994,141.64369137482745,127.441652152595,36.7282863577734
B222CC020206,284,312,503,A222CC000101,A222CC000211,,20220113,2022,,,,7,0,7,0.00044078580649,142.51093757699269,127.44169287367,36.7282339352408
B222CC020206,284,312,503,A222CC000101,A222CC000211,,20220113,2022,,,,8,0,8,0.00052063743510,142.51093756542463,127.441741083677,36.7281702793082
B222CC020206,284,312,503,A222CC000101,A222CC000211,,20220113,2022,,,,9,0,9,0.00058701761166,142.18325335835226,127.441781804752,36.7281178567756
B222CC020206,284,312,503,A222CC000101,A222CC000211,,20220113,2022,,,,10,0,10,0.00064506439311,142.16553667476973,127.441817377185,36.7280719870595
B222CC020206,284,312,503,A222CC000101,A222CC000211,,20220113,2022,,,,11,0,11,0.00069843125335,142.45428794373746,127.441850141268,36.72802986181
B222CC020206,284,312,503,A222CC000101,A222CC000211,,20220113,2022,,,,12,0,12,0.00074486348873,143.53843406398306,127.441878224767,36.7279928852021
B222CC020206,284,312,503,A222CC000101,A222CC000211,,20220113,2022,,,,13,0,13,0.00078175408714,143.49468015721459,127.44189975545,36.7279629294692
B222CC020206,284,312,503,A222CC000101,A222CC000211,,20220113,2022,,,,14,0,14,0.00081882537043,143.71984650352252,127.44192222225,36.7279334417945
B222CC020206,284,312,503,A222CC000101,A222CC000211,,20220113,2022,,,,15,0,15,0.00085207069381,144.74364128669237,127.441941412642,36.7279062944115
B222CC020211,284,312,503,A222CC000106,A222CC000201,,20220113,2022,,,,0,0,0,0.00000000000000,144.62094024738911,127.441941553341,36.7279059205292
B222CC020211,284,312,503,A222CC000106,A222CC000201,,20220113,2022,,,,1,0,1,0.00003395782471,146.43782641039920,127.441961214352,36.7278782333749
B222CC020211,284,312,503,A222CC000106,A222CC000201,,20220113,2022,,,,2,0,2,0.00007512124983,151.48849518142217,127.44198287224,36.7278432281833
B222CC020211,284,312,503,A222CC000106,A222CC000201,,20220113,2022,,,,3,0,3,0.00011522567385,155.57378580296415,127.441999997082,36.7278069638122
B222CC020211,284,312,503,A222CC000106,A222CC000201,,20220113,2022,,,,4,0,4,0.00014545018013,157.78541788333561,127.442012085205,36.727779261862
B222CC020211,284,312,503,A222CC000106,A222CC000201,,20220113,2022,,,,5,0,5,0.00017374672128,160.71790871336484,127.442022158642,36.7277528190913
B222CC020211,284,312,503,A222CC000106,A222CC000201,,20220113,2022,,,,6,0,6,0.00020520605682,164.52487777803208,127.442031728407,36.7277228506179
B222CC020211,284,312,503,A222CC000106,A222CC000201,,20220113,2022,,,,7,0,7,0.00023159480744,168.74986482173830,127.442037772468,36.727697163355
B222CC020211,284,312,503,A222CC000106,A222CC000201,,20220113,2022,,,,8,0,8,0.00028432745695,171.91451122666774,127.442046257707,36.7276451178648
B222CC020211,284,312,503,A222CC000106,A222CC000201,,20220113,2022,,,,9,0,9,0.00033100439619,176.78923424344228,127.442051874407,36.7275987800904
B222CC020211,284,312,503,A222CC000106,A222CC000201,,20220113,2022,,,,10,0,10,0.00038576922071,182.86177861924853,127.442051406348,36.7275440172661
B222CC020211,284,312,503,A222CC000106,A222CC000201,,20220113,2022,,,,11,0,11,0.00044734157764,189.37319613285061,127.442045789649,36.7274827016252
B222CC020211,284,312,503,A222CC000106,A222CC000201,,20220113,2022,,,,12,0,12,0.00050944005974,195.80814682939399,127.44203127984,36.7274223221009
B222CC020211,284,312,503,A222CC000106,A222CC000201,,20220113,2022,,,,13,0,13,0.00056065342689,201.22278283326040,127.442015365857,36.7273736440349
B222CC020211,284,312,503,A222CC000106,A222CC000201,,20220113,2022,,,,14,0,14,0.00060526301339,203.86813769354228,127.441996978713,36.7273330001159
B222CC020211,284,312,503,A222CC000106,A222CC000201,,20220113,2022,,,,15,0,15,0.00067717054477,203.39447275463445,127.441968427155,36.7272670038917
B222CC020216,284,312,503,A222CC000111,A222CC000206,,20220113,2022,,,,0,0,0,0.00000000000000,205.20378505484820,127.44196739968,36.7272654776981
B222CC020216,284,312,503,A222CC000111,A222CC000206,,20220113,2022,,,,1,0,1,0.00003091851840,205.25588191252683,127.441954233367,36.7272375026559
B222CC020216,284,312,503,A222CC000111,A222CC000206,,20220113,2022,,,,2,0,2,0.00008101087417,205.50131373942929,127.441932819698,36.7271922180127
B222CC020216,284,312,503,A222CC000111,A222CC000206,,20220113,2022,,,,3,0,3,0.00011628343232,205.49801366139613,127.441917526402,36.7271604332926
B222CC020216,284,312,503,A222CC000111,A222CC000206,,20220113,2022,,,,4,0,4,0.00015899551790,205.44216106488440,127.441899272127,36.7271218184806
B222CC020216,284,312,503,A222CC000111,A222CC000206,,20220113,2022,,,,5,0,5,0.00020153964712,205.24557036953763,127.441880900837,36.7270834453304
B222CC020216,284,312,503,A222CC000111,A222CC000206,,20220113,2022,,,,6,0,6,0.00039157885745,205.36673846862533,127.441800862863,36.7269110828513
B222CC020216,284,312,503,A222CC000111,A222CC000206,,20220113,2022,,,,7,0,7,0.00042699891163,205.28924540570600,127.441785432886,36.7268792003165
B222CC020216,284,312,503,A222CC000111,A222CC000206,,20220113,2022,,,,8,0,8,0.00046331199191,204.57693739684944,127.441770228213,36.7268462236926
B222CC020216,284,312,503,A222CC000111,A222CC000206,,20220113,2022,,,,9,0,9,0.00051474617910,203.84824396259879,127.44174897998,36.7267993836648
B222CC020216,284,312,503,A222CC000111,A222CC000206,,20220113,2022,,,,10,0,10,0.00054547205380,202.48472330399252,127.441736828555,36.7267711627107
B222CC020216,284,312,503,A222CC000111,A222CC000206,,20220113,2022,,,,11,0,11,0.00057613141128,201.18453655624583,127.441725505473,36.7267426708871
B222CC020216,284,312,503,A222CC000111,A222CC000206,,20220113,2022,,,,12,0,12,0.00063242016880,200.33324891925869,127.441705612994,36.7266900143253
B222CC020216,284,312,503,A222CC000111,A222CC000206,,20220113,2022,,,,13,0,13,0.00068996830568,198.70191980779839,127.441685957701,36.7266359268265
B222CC020216,284,312,503,A222CC000111,A222CC000206,,20220113,2022,,,,14,0,14,0.00074460799364,197.35714542342163,127.441669588367,36.726583796793
B222CC020216,284,312,503,A222CC000111,A222CC000206,,20220113,2022,,,,15,0,15,0.00079208156777,194.42676613749677,127.441655485556,36.726538466329
B222CC020216,284,312,503,A222CC000111,A222CC000206,,20220113,2022,,,,16,0,16,0.00084606440309,191.51472614319587,127.441644656612,36.7264855807877
B222CC020216,284,312,503,A222CC000111,A222CC000206,,20220113,2022,,,,17,0,17,0.00088748220759,191.09906214731845,127.441636429395,36.7264449883323
B222CC020216,284,312,503,A222CC000111,A222CC000206,,20220113,2022,,,,18,0,18,0.00093799922276,190.20956196495231,127.441627014808,36.7263953563429
B222CC020216,284,312,503,A222CC000111,A222CC000206,,20220113,2022,,,,19,0,19,0.00098136131736,188.09202233856365,127.441619724856,36.7263526114268
B222CC020216,284,312,503,A222CC000111,A222CC000206,,20220113,2022,,,,20,0,20,0.00101025667611,186.79965517626189,127.44161645099,36.7263239021329
B222CC020216,284,312,503,A222CC000111,A222CC000206,,20220113,2022,,,,21,0,21,0.00105504313788,185.22943565180685,127.441610920216,36.7262794584866
B222CC020216,284,312,503,A222CC000111,A222CC000206,,20220113,2022,,,,22,0,22,0.00114245112200,182.06285321843339,127.441605789381,36.726192201222
B222CC020216,284,312,503,A222CC000111,A222CC000206,,20220113,2022,,,,23,0,23,0.00119534637268,180.91471702260844,127.441605087294,36.726139310631
B222CC020216,284,312,503,A222CC000111,A222CC000206,,20220113,2022,,,,24,0,24,0.00124457229034,179.22861694162316,127.441604168984,36.7260900932796
B222CC020216,284,312,503,A222CC000111,A222CC000206,,20220113,2022,,,,25,0,25,0.00131133995355,175.93582488219886,127.441607211363,36.7260233949679
B222CC020216,284,312,503,A222CC000111,A222CC000206,,20220113,2022,,,,26,0,26,0.00134719982271,174.41102842823702,127.441610658764,36.7259877011919
B222CC020216,284,312,503,A222CC000111,A222CC000206,,20220113,2022,,,,27,0,27,0.00138468818959,173.60685468043189,127.441614356885,36.7259503956756
B222CC020216,284,312,503,A222CC000111,A222CC000206,,20220113,2022,,,,28,0,28,0.00144883950652,171.64728106991510,127.441622313877,36.725886739743
B222CC020216,284,312,503,A222CC000111,A222CC000206,,20220113,2022,,,,29,0,29,0.00151348029058,169.56505298600482,127.44163307216,36.7258230005062
B222CC020216,284,312,503,A222CC000111,A222CC000206,,20220113,2022,,,,30,0,30,0.00157687539828,166.88955514999799,127.441645482764,36.7257608320529
B222CC020216,284,312,503,A222CC000111,A222CC000206,,20220113,2022,,,,31,0,31,0.00162410582336,164.95968558743269,127.441657652281,36.725715196366
B222CC020216,284,312,503,A222CC000111,A222CC000206,,20220113,2022,,,,32,0,32,0.00167962797859,163.53203349313682,127.441672162089,36.7256616036875
B222CC020216,284,312,503,A222CC000111,A222CC000206,,20220113,2022,,,,33,0,33,0.00176466691207,160.88515321259322,127.441698139326,36.7255806295969
B222CC020216,284,312,503,A222CC000111,A222CC000206,,20220113,2022,,,,34,0,34,0.00186182312655,157.62287287470150,127.441732073555,36.7254895922522
B222CC020216,284,312,503,A222CC000111,A222CC000206,,20220113,2022,,,,35,0,35,0.00192037393072,154.83596751550436,127.441756178558,36.7254362336028
B222CC020216,284,312,503,A222CC000111,A222CC000206,,20220113,2022,,,,36,0,36,0.00198599939718,153.72737541356966,127.441784964146,36.7253772582536
B222CC020216,284,312,503,A222CC000111,A222CC000206,,20220113,2022,,,,37,0,37,0.00204005005695,152.22416230150662,127.441809105461,36.725328898449
B222CC020216,284,312,503,A222CC000111,A222CC000206,,20220113,2022,,,,38,0,38,0.00212933077122,150.87487827529097,127.441852421238,36.7252508293166
B222CC020216,284,312,503,A222CC000111,A222CC000206,,20220113,2022,,,,39,0,39,0.00220202179315,151.08456163624635,127.441887914191,36.7251873924586
B222CC020216,284,312,503,A222CC000111,A222CC000206,,20220113,2022,,,,40,0,40,0.00224905063614,151.39615756464320,127.441910429284,36.725146103445
B222CC030201,284,212,503,,,,20220119,2022,,,,0,0,0,0.00000000000000,321.60634977305722,127.441838668655,36.728157157502
B222CC030201,284,212,503,,,,20220119,2022,,,,1,0,1,0.00009139437013,322.02277919837599,127.441781907183,36.7282287889629
B222CC030201,284,212,503,,,,20220119,2022,,,,2,0,2,0.00020417469030,322.50201521026577,127.441713155979,36.7283181907112
B222CC030201,284,212,503,,,,20220119,2022,,,,3,0,3,0.00036243607905,322.26512014316870,127.441616954661,36.7284438568308
B222CC030201,284,212,503,,,,20220119,2022,,,,4,0,4,0.00052102473263,322.65119684680366,127.441519242328,36.7285687674426
B222CC030201,284,212,503,,,,20220119,2022,,,,5,0,5,0.00056152765586,323.33697520410664,127.441495057724,36.728601257314
B222CC030171,284,211,505,,A222CC000306,,20220119,2022,,,,0,0,0,0.00000000000000,318.73762954788140,127.441474415536,36.7286261860302
B222CC030171,284,211,505,,A222CC000306,,20220119,2022,,,,1,0,1,0.00003551243539,322.11455328091046,127.441450994796,36.7286528806368
B222CC030171,284,211,505,,A222CC000306,,20220119,2022,,,,2,0,2,0.00007463058660,324.84015654530845,127.441428833236,36.7286851156334
B222CC030171,284,211,505,,A222CC000306,,20220119,2022,,,,3,0,3,0.00014822960463,326.87626433370673,127.441385769295,36.7287448007443
B222CC030171,284,211,505,,A222CC000306,,20220119,2022,,,,4,0,4,0.00022329614056,331.99012437759882,127.441347742073,36.7288095225734
B222CC030171,284,211,505,,A222CC000306,,20220119,2022,,,,5,0,5,0.00029561164565,336.10653881785100,127.44131651442,36.7288747480743
B222CC030171,284,211,505,,A222CC000306,,20220119,2022,,,,6,0,6,0.00038890962834,339.83316728014165,127.441281257392,36.7289611277917
B222CC030171,284,211,505,,A222CC000306,,20220119,2022,,,,7,0,7,0.00044879788118,341.86981308904268,127.441262621535,36.7290180427076
B222CC030166,284,211,505,,A222CC000311,,20220119,2022,,,,0,0,0,0.00000000000000,354.59927006674769,127.441229859182,36.7291778366672
B222CC030166,284,211,505,,A222CC000311,,20220119,2022,,,,1,0,1,0.00008536952109,357.05478723388666,127.441221824117,36.729262827213
B222CC030166,284,211,505,,A222CC000311,,20220119,2022,,,,2,0,2,0.00020323303220,0.57344073121047,127.441220816773,36.7293806864193
B222CC030166,284,211,505,,A222CC000311,,20220119,2022,,,,3,0,3,0.00022968659361,1.63657706139533,127.441221572281,36.7294071291899
B222CC030161,284,211,505,,A222CC000316,,20220119,2022,,,,0,0,0,0.00000000000000,1.73570464884539,127.441221824117,36.7294088920413
B222CC030161,284,211,505,,A222CC000316,,20220119,2022,,,,1,0,1,0.00004157199940,2.24740614097349,127.441223083297,36.7294504449666
B222CC030161,284,211,505,,A222CC000316,,20220119,2022,,,,2,0,2,0.00008342527913,5.04794071704728,127.441225097984,36.7294922497278
